AnnoA;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeP;SedeC;GruppoCODICE;Sesso;Isc
2024/2025;5802;Roma Tor Vergata;LM-39;Letteratura Italiana, Filologia Moderna e Linguistica;58;58091;4;F;29
2024/2025;5801;Roma La Sapienza;LM-51;Psicopatologia Dinamica e Relazione Clinica nell'Età Evolutiva e nell'Adulto;58;58091;6;M;29
2024/2025;5401;Perugia;LM-90;Integrazione Giuridica Europea e Diritti Umani;54;54039;5;F;29
2024/2025;5801;Roma La Sapienza;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);58;58034;14;M;29
2024/2025;5801;Roma La Sapienza;L-27;Chimica Industriale;58;58091;9;F;29
2024/2025;5401;Perugia;L/SNT3;Tecniche di radiologia medica, per immagini e radioterapia (abilitante alla professione sanitaria di Tecnico di radiologia medica);54;54039;14;F;29
2024/2025;5001;Pisa;LM-9;Biotechnologies And Applied Artificial Intelligence For Health;50;50026;9;F;29
2024/2025;5001;Pisa;LM-52;Studi Internazionali;50;50026;5;F;29
2024/2025;4801;Firenze;LM-80;Geography, Spatial Management, Heritage For International Cooperation;48;48017;5;M;29
2024/2025;4801;Firenze;LM-69;Scienze e Tecnologie Agrarie;48;48017;13;F;29
2024/2025;4801;Firenze;LM-65;Scienze dello Spettacolo;48;48017;2;M;29
2024/2025;5001;Pisa;14/S;Farmacia;50;50026;14;F;29
2024/2025;4801;Firenze;LM-36;Lingue e Civiltà dell'Asia e dell'Africa;48;48017;4;F;29
2024/2025;4201;Marche;LM-35;Environmental Engineering;42;42002;11;M;29
2024/2025;4302;Camerino;LM-40;Matematica e Applicazioni - Mathematics And Applications;43;43007;9;F;29
2024/2025;4302;Camerino;L-32;AMBIENTE E GESTIONE SOSTENIBILE DELLE RISORSE NATURALI;43;43007;9;F;29
2024/2025;4301;Macerata;LM-62;Politiche Europee e Relazioni Euromediterranee;43;43023;5;M;29
2024/2025;4301;Macerata;LM-37;Lingue, Culture e Traduzione Letteraria;43;43023;4;M;29
2024/2025;4101;Urbino;LM-18;Informatica e Innovazione Digitale;41;41067;10;M;29
2024/2025;3801;Ferrara;LM-14;Culture e Tradizioni del Medio Evo e del Rinascimento;38;38008;3;F;29
2024/2025;3801;Ferrara;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);21;21008;14;M;29
2024/2025;3801;Ferrara;L-14;Operatore dei servizi giuridici;38;38008;8;F;29
2023/2024;9201;Cagliari;LM-6;Biologia Cellulare e Molecolare;92;92009;9;M;29
2023/2024;9201;Cagliari;LM-65;SCIENZE DELLA PRODUZIONE MULTIMEDIALE;92;92009;2;F;29
2023/2024;9001;Sassari;LM-48;Pianificazione e Politiche per la Città, l'Ambiente e il Paesaggio;90;90003;11;F;29
2023/2024;8701;Catania;LM-65;Comunicazione della Cultura e dello Spettacolo;87;87015;2;M;29
2023/2024;8701;Catania;LM-17;Fisica;87;87015;9;M;29
2023/2024;8701;Catania;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);87;87015;14;F;29
2023/2024;8301;Messina;LM-84;Scienze Storiche: Società, Culture e Istituzioni d'Europa;83;83048;3;F;29
2023/2024;8301;Messina;LM-84;Scienze Storiche: Società, Culture e Istituzioni d'Europa;83;83048;3;M;29
2023/2024;8301;Messina;LM-51;Psicologia Clinica e della Salute Nel Ciclo di Vita (Abilitante alla Professione di Psicologo);83;83048;6;M;29
2023/2024;8301;Messina;LM-61;Scienze dell'Alimentazione e Nutrizione Umana;83;83048;9;M;29
2023/2024;8201;Palermo;LM-6;Biologia Molecolare e della Salute;82;82053;9;M;29
2023/2024;8201;Palermo;LM-52;International Relations, Politics & Trade;82;82053;5;F;29
2023/2024;8201;Palermo;LM-25;Ingegneria dei Sistemi Ciber-Fisici per l'Industria;82;82053;12;M;29
2023/2024;8201;Palermo;L-29;Farmaceutica e Nutraceutica Animale;82;82053;9;F;29
2023/2024;8201;Palermo;L-37;Sviluppo Economico, Cooperazione Internazionale e Migrazioni;82;82053;5;F;29
2023/2024;8201;Palermo;L-34;Scienze Geologiche;82;82053;9;F;29
2023/2024;8201;Palermo;L/SNT1;Nursing;82;82053;14;M;29
2023/2024;8201;Palermo;L-11;Lingue e Letterature - Studi Interculturali;84;84001;4;F;29
2023/2024;7901;Catanzaro;L-13;Scienze Biologiche per l'Ambiente;79;79023;9;M;29
2023/2024;7501;Salento;LM-20;Aerospace Engineering - Ingegneria Aerospaziale;74;74001;12;M;29
2023/2024;7501;Salento;LM-40;Matematica;75;75035;9;M;29
2023/2024;7501;Salento;LM-62;Studi Geopolitici e Internazionali;75;75035;5;F;29
2023/2024;7601;Basilicata;L-35;Matematica;76;76063;9;M;29
2023/2024;7201;Bari;LM-69;Medicina delle Piante;72;72006;13;M;29
2023/2024;7201;Bari;LM-86;Sicurezza degli Alimenti di Origine Animale e Salute;72;72048;13;F;29
2023/2024;7201;Bari;LM-37;Lingue e Letterature Moderne;72;72006;4;M;29
2023/2024;7201;Bari;LM-40;Matematica;72;72006;9;M;29
2023/2024;7201;Bari;L-2;Biotecnologie Industriali per Lo Sviluppo Sostenibile;72;72006;9;M;29
2023/2024;7201;Bari;L-29;Scienze Erboristiche e Nutraceutiche;72;72006;9;F;29
2023/2024;6501;Salerno;LM-2;Archeologia e Culture Antiche;65;65052;3;F;29
2023/2024;6501;Salerno;LM-2;Archeologia e Culture Antiche;65;65052;3;M;29
2023/2024;6501;Salerno;LM-33;Ingegneria Meccanica;65;65052;12;F;29
2023/2024;6601;L'Aquila;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);66;66049;14;F;29
2023/2024;6501;Salerno;LM-Data;Data Science e Gestione dell'Innovazione;65;65052;10;M;29
2023/2024;6501;Salerno;LM-65;Scienze dello Spettacolo e della Produzione Multimediale;65;65052;2;M;29
2023/2024;6901;Chieti e Pescara;L-29;TECNOLOGIE ECO-SOSTENIBILI E TOSSICOLOGIA AMBIENTALE;69;69022;9;M;29
2023/2024;6601;L'Aquila;LM-44;Mathematical Modelling;66;66049;12;F;29
2023/2024;6601;L'Aquila;LM-89;Beni Culturali;66;66049;2;F;29
2023/2024;6601;L'Aquila;LM-67;Scienze Motorie Preventive e Adattative;66;66049;14;F;29
2023/2024;6302;Napoli Parthenope;LM-83;Metodi Quantitativi per le Valutazioni Economiche e Finanziarie;63;63049;9;F;29
2023/2024;6302;Napoli Parthenope;LM-77;Management della Moda, dell'Arte e del Cibo;63;63049;7;M;29
2023/2024;6306;Napoli Vanvitelli;LM-51;Psicologia Applicata;61;61022;6;M;29
2023/2024;6306;Napoli Vanvitelli;LM-14;Filologia Classica e Moderna;61;61083;3;M;29
2023/2024;6302;Napoli Parthenope;LM-56;Scienze Economiche Finanziarie e Internazionali;63;63049;7;M;29
2023/2024;6301;Napoli Federico II;LM-48;Pianificazione Territoriale, Urbanistica e Paesaggistico-Ambientale;63;63049;11;F;29
2023/2024;6301;Napoli Federico II;LM-4cu;Corso di Laurea Magistrale in Architettura;63;63049;11;F;29
2023/2024;6301;Napoli Federico II;L-25;Scienze Agrarie, Forestali e Ambientali;63;63049;13;F;29
2023/2024;6301;Napoli Federico II;L-18;Gestione dell'Ospitalita' Turistica;63;63049;7;F;29
2023/2024;6001;Cassino;L-9;Industrial Engineering Technology;60;60019;12;M;29
2023/2024;5803;Roma LUMSA;LM-62;Politiche, Amministrazioni e Innovazione;58;58091;5;M;29
2023/2024;5803;Roma LUMSA;LM-51;Psicologia Sociale, Forense e delle Organizzazioni;58;58091;6;M;29
2023/2024;5807;Roma Tre;LM-56;Economia dell’Ambiente, Lavoro e Sviluppo Sostenibile;58;58091;7;F;29
2023/2024;5810;Roma Marconi - telematica;LM-31;Ingegneria Gestionale;58;58091;12;F;29
2023/2024;5801;Roma La Sapienza;L/SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);58;58091;14;F;29
2023/2024;5801;Roma La Sapienza;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);60;60038;14;F;29
2023/2024;5801;Roma La Sapienza;L-29;Molecular Biology, Medicinal Chemistry And Computer Science For Pharmaceutical Applications;59;59011;9;F;29
2023/2024;5401;Perugia;LM-88;Scienze Socioantropologiche per l'Integrazione e la Sicurezza Sociale;55;55022;5;F;29
2023/2024;5601;Tuscia;LM-6;Biologia Sperimentale e Bioinformatica;56;56059;9;F;29
2023/2024;5601;Tuscia;LM-69;Scienze Agrarie e Ambientali;56;56059;13;F;29
2023/2024;5601;Tuscia;L-21;Progettazione del Paesaggio e del Territorio;56;56059;11;F;29
2023/2024;5001;Pisa;LM-7;Biotecnologie Vegetali e Microbiche;50;50026;9;F;29
2023/2024;5001;Pisa;LM-6;Biologia Marina;50;50026;9;M;29
2023/2024;5201;Siena;LM-75;Ecotossicologia e sostenibilità ambientale;52;52032;9;F;29
2023/2024;4801;Firenze;LM-70;Scienze e Tecnologie Alimentari;48;48017;13;F;29
2023/2024;4801;Firenze;LM-7;Biotecnologie per la Gestione Ambientale e l'Agricoltura Sostenibile;48;48017;9;F;29
2023/2024;4801;Firenze;LM-78;Logica, Filosofia e Storia della Scienza;48;48017;3;M;29
2023/2024;5001;Pisa;14/S;Farmacia;50;50026;14;F;29
2023/2024;4801;Firenze;LM-15;Filologia, Letteratura e Storia dell'Antichità;48;48017;3;F;29
2023/2024;4302;Camerino;LM-12;Design per l'Innovazione Digitale;44;44007;2;F;29
2023/2024;4302;Camerino;L-38;Tecnico del Benessere Animale e delle Produzioni;43;43024;13;M;29
2023/2024;4801;Firenze;L/SNT3;Tecniche Ortopediche (Abilitante alla Professione Sanitaria di Tecnico Ortopedico);48;48017;14;M;29
2023/2024;4201;Marche;LM-23;Ingegneria Civile;42;42002;11;F;29
2023/2024;4201;Marche;LM-75;Rischio Ambientale e Protezione Civile;42;42002;9;F;29
2023/2024;4301;Macerata;LM-38;Lingue Moderne per la Comunicazione e la Cooperazione Internazionale;43;43023;4;M;29
2023/2024;4301;Macerata;LM-77;Management e Marketing Internazionale;43;43023;7;M;29
2023/2024;4301;Macerata;LM-85;Scienze Pedagogiche;43;43023;1;M;29
2023/2024;3801;Ferrara;L/SNT2;Ortottica ed Assistenza Oftalmologica (Abilitante alla Professione Sanitaria di Ortottista ed Assistente di Oftalmologia);38;38008;14;M;29
2023/2024;3801;Ferrara;LM-14;Filologie e Letterature Medievali e Moderne;38;38008;3;F;29
2023/2024;4101;Urbino;L-39;Sociologia e Servizio Sociale;41;41067;14;M;29
2023/2024;3701;Bologna;LM-65;Discipline della Musica e del Teatro;37;37006;2;M;29
2023/2024;3701;Bologna;LM/SNT1;Scienze Infermieristiche e Ostetriche;37;37006;14;M;29
2023/2024;3701;Bologna;L-27;Chimica e Tecnologie per l'Ambiente e per i Materiali;39;39010;9;M;29
2023/2024;3701;Bologna;L-19;Educatore nei Servizi per l'Infanzia;37;37006;1;M;29
2023/2024;3601;Modena e Reggio Emilia;LM-67;Salute e Sport;36;36023;14;F;29
2023/2024;3601;Modena e Reggio Emilia;LM-77;Analisi dei Dati per l'Economia e il Management;36;36023;7;F;29
2023/2024;3601;Modena e Reggio Emilia;LM-38;Languages For Communication in International Enterprises And Organizations - Lingue per la Comunicazione nell'Impresa e nelle Organizzazioni Internazionali;36;36023;4;M;29
2023/2024;3401;Parma;LM-18;Scienze Informatiche;34;34027;10;M;29
2023/2024;3401;Parma;LM/SNT1;Scienze Infermieristiche e Ostetriche;34;34027;14;M;29
2023/2024;3401;Parma;LM-86;Produzioni Animali Innovative e Sostenibili;34;34027;13;F;29
2023/2024;3401;Parma;LM-9;Biotecnologie Mediche, Veterinarie e Farmaceutiche;34;34027;9;M;29
2023/2024;3201;Trieste;LM-77;Strategia, Consulenza e Logistica Aziendale;32;32006;7;M;29
2023/2024;3001;Udine;L-5;Filosofia e Trasformazione Digitale;30;30129;3;F;29
2023/2024;3201;Trieste;LM-44;Data Science And Scientific Computing;32;32006;12;F;29
2023/2024;3201;Trieste;LM-54;Chimica;32;32006;9;M;29
2023/2024;2801;Padova;LM-86;Scienze e Tecnologie Animali;28;28044;13;M;29
2023/2024;2801;Padova;LM-33;Ingegneria Meccanica;28;28060;12;F;29
2023/2024;2301;Verona;LM-7;Biotecnologie Agro-Alimentari;23;23091;9;M;29
2023/2024;2301;Verona;LM-37;Comparative European And Non-European Languages And Literatures;23;23091;4;F;29
2023/2024;2801;Padova;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);28;28060;14;M;29
2023/2024;2801;Padova;L-1;Storia  e Tutela dei beni artistici e musicali;28;28060;2;F;29
2023/2024;2201;Trento;LM-30;Energy Engineering;22;22205;12;M;29
2023/2024;2201;Trento;LM-84;Scienze Storiche;22;22205;3;M;29
2023/2024;1801;Pavia;LM-65;SCRITTURE E PROGETTI PER LE ARTI VISIVE E PERFORMATIVE;18;18110;2;M;29
2023/2024;1701;Brescia;LM-56;Moneta, Finanza e Risk Management;17;17029;7;F;29
2023/2024;1701;Brescia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);20;20030;14;M;29
2023/2024;1601;Bergamo;LM-31;Ingegneria e Gestione delle Tecnologie per la Salute;16;16091;12;F;29
2023/2024;1501;Milano;LM-86;Scienze e Tecnologie delle Produzioni Animali;98;98031;13;F;29
2023/2024;1503;Milano Bocconi;LM-82;Data Science And Business Analytics;15;15146;9;F;29
2023/2024;1501;Milano;LM-48;Analisi, Pianificazione e Gestione Sostenibile del Territorio;15;15146;11;M;29
2023/2024;1501;Milano;LM-71;Cosmetic Industrial Science;15;15146;9;F;29
2023/2024;101;Torino;L-18;Economia Aziendale;96;96004;7;M;29
2023/2024;101;Torino;LM-60;Scienze dei Sistemi Naturali;1;1272;9;M;29
2023/2024;101;Torino;LM-56;Economics;1;1272;7;F;29
2023/2024;101;Torino;LM-8;Biotecnologie Industriali;1;1272;9;F;29
2023/2024;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);9;9049;14;M;29
2023/2024;1001;Genova;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);11;11015;14;F;29
2023/2024;102;Torino Politecnico;L-4;Design e Comunicazione Visiva;1;1272;2;M;29
2023/2024;102;Torino Politecnico;LM-32;Data Science e ingegneria;1;1272;12;M;29
2022/2023;9201;Cagliari;LM-35;Ingegneria per l'Ambiente e il Territorio;92;92009;11;F;29
2022/2023;9201;Cagliari;LM-6;Biologia Cellulare e Molecolare;92;92009;9;M;29
2022/2023;9201;Cagliari;LM-6;Bio-Ecologia Marina;92;92009;9;F;29
2022/2023;9201;Cagliari;L/SNT4;Assistenza Sanitaria (Abilitante alla Professione Sanitaria di Assistente Sanitario);92;92009;14;M;29
2022/2023;8701;Catania;L-34;Scienze Geologiche;87;87015;9;F;29
2022/2023;8701;Catania;LM-40;Matematica;87;87015;9;M;29
2022/2023;8301;Messina;LM-51;Psicologia e Neuroscienze Cognitive;89;89013;6;F;29
2022/2023;8301;Messina;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;83;83048;14;M;29
2022/2023;8601;Enna KORE;L-7;Ingegneria Civile e Ambientale;86;86009;11;M;29
2022/2023;8601;Enna KORE;L-9;Ingegneria Aerospaziale;86;86009;12;F;29
2022/2023;8601;Enna KORE;LM-77;Economia e Direzione delle Imprese;86;86009;7;F;29
2022/2023;8201;Palermo;LM-89;Storia dell'Arte;82;82053;2;M;29
2022/2023;8301;Messina;L-20;Scienze dell'informazione: comunicazione pubblica e tecniche giornalistiche;83;83048;5;F;29
2022/2023;8301;Messina;L-20;Scienze dell’Informazione: Tecniche Giornalistiche e Social Media;83;83048;5;M;29
2022/2023;8201;Palermo;LM-45;Musicologia e Scienze dello Spettacolo;82;82053;2;F;29
2022/2023;8201;Palermo;LM-23;Ingegneria Civile;82;82053;11;F;29
2022/2023;8201;Palermo;LM-12;Design e Cultura del Territorio;82;82053;2;F;29
2022/2023;8001;Reggio Calabria;LM-70;Scienze e Tecnologie Alimentari;80;80063;13;F;29
2022/2023;8001;Reggio Calabria;L-8;Ingegneria dell'Informazione;80;80063;12;F;29
2022/2023;7801;Calabria;L-7;Ingegneria Ambientale e Chimica;78;78102;11;F;29
2022/2023;7801;Calabria;LM-89;Dams e Storia dell'Arte. Organizzazione e Teoria delle Arti, della Musica e del Teatro;78;78102;2;F;29
2022/2023;7901;Catanzaro;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);79;79023;14;F;29
2022/2023;7501;Salento;L-15;Management delle Organizzazioni Turistiche;75;75035;7;M;29
2022/2023;7501;Salento;L-30;Ottica e Optometria;75;75035;9;M;29
2022/2023;7201;Bari;LM-6;Biologia Cellulare e Molecolare;72;72006;9;F;29
2022/2023;7201;Bari;LM-70;Scienze e Tecnologie Alimentari;72;72006;13;M;29
2022/2023;7201;Bari;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);72;72006;14;M;29
2022/2023;7201;Bari;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);72;72006;14;F;29
2022/2023;7101;Foggia;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);71;71024;14;M;29
2022/2023;7101;Foggia;LM-77;Imprenditorialità e Management Internazionale;71;71024;7;F;29
2022/2023;6901;Chieti e Pescara;LM-62;Ricerca Sociale, Politiche della Sicurezza e Criminalità;69;69022;5;M;29
2022/2023;6901;Chieti e Pescara;L-22;Scienze delle Attivita Motorie e Sportive;69;69022;15;F;29
2022/2023;6901;Chieti e Pescara;L-34;Scienze Geologiche;69;69022;9;F;29
2022/2023;6601;L'Aquila;LM-89;Beni Culturali;66;66049;2;F;29
2022/2023;6601;L'Aquila;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);67;67041;14;M;29
2022/2023;6501;Salerno;L-14;Giurista d'impresa e delle nuove tecnologie;65;65052;8;M;29
2022/2023;6501;Salerno;L-19;Scienze dell'Educazione;65;65052;1;M;29
2022/2023;6302;Napoli Parthenope;LM-50;Progettazione dei Servizi Educativi, Formativi, Media Education e Tecnologie per l'Inclusione nei Contesti Formali e Non Formali;63;63049;1;F;29
2022/2023;6301;Napoli Federico II;LM-87;Corso di Laurea Magistrale Interfacoltà in Servizio Sociale e Politiche Sociali;63;63049;14;F;29
2022/2023;5817;Roma Link Campus;L-18;International Business Administration - Economia Aziendale Internazionale;58;58091;7;F;29
2022/2023;6201;Sannio;L-9;Ingegneria Energetica;62;62008;12;F;29
2022/2023;6001;Cassino;LM-32;Ingegneria Informatica;60;60019;12;F;29
2022/2023;6001;Cassino;L-9;Ingegneria Industriale;60;60038;12;F;29
2022/2023;5802;Roma Tor Vergata;LM-24;Ingegneria e Tecniche del Costruire;58;58091;11;M;29
2022/2023;5803;Roma LUMSA;LM-62;Politiche, Amministrazioni e Innovazione;58;58091;5;F;29
2022/2023;5801;Roma La Sapienza;LM-29;Ingegneria Elettronica;58;58091;12;F;29
2022/2023;5801;Roma La Sapienza;LM-74;Geologia di Esplorazione;58;58091;9;F;29
2022/2023;5801;Roma La Sapienza;LM-41;Medicina e Chirurgia 'F';58;58091;14;F;29
2022/2023;5801;Roma La Sapienza;LM-9;Biotecnologie Mediche;58;58091;9;M;29
2022/2023;5601;Tuscia;L-25;Scienze della Montagna;57;57059;13;F;29
2022/2023;5403;Perugia Stranieri;LM-92;Comunicazione Pubblicitaria, Storytelling e Cultura d'Immagine;54;54039;5;M;29
2022/2023;5801;Roma La Sapienza;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);57;57059;14;F;29
2022/2023;5601;Tuscia;LM-70;Scienze e Tecnologie Alimentari;56;56059;13;F;29
2022/2023;5601;Tuscia;LM-91;Informazione Digitale;56;56059;10;F;29
2022/2023;5201;Siena;LM-81;Public And Cultural Diplomacy - Diplomazia Pubblica e Culturale;52;52032;5;M;29
2022/2023;5001;Pisa;LM-69;Progettazione e Gestione del Verde Urbano e del Paesaggio;50;50026;13;M;29
2022/2023;5001;Pisa;LM-70;Innovazione Sostenibile in Viticoltura ed Enologia;50;50026;13;M;29
2022/2023;5001;Pisa;LM-85 bis;Scienze della Formazione Primaria;50;50026;1;M;29
2022/2023;4301;Macerata;LM-19;Comunicazione e Culture Digitali;43;43023;5;M;29
2022/2023;4801;Firenze;L-21;PIANIFICAZIONE DELLA CITTA', DEL TERRITORIO E DEL PAESAGGIO;48;48014;11;F;29
2022/2023;4801;Firenze;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);48;48017;14;F;29
2022/2023;4801;Firenze;LM-35;Ingegneria per la Tutela dell'Ambiente e del Territorio;48;48017;11;F;29
2022/2023;4801;Firenze;LM-90;Relazioni Internazionali e Studi Europei;48;48017;5;M;29
2022/2023;4801;Firenze;LMG/01;Giurisprudenza Italiana e Tedesca;48;48017;8;M;29
2022/2023;4801;Firenze;LM-7;Biotecnologie per la Gestione Ambientale e l'Agricoltura Sostenibile;48;48017;9;F;29
2022/2023;4201;Marche;LM-61;Scienze della Nutrizione e dell'Alimentazione;42;42002;9;F;29
2022/2023;3701;Bologna;LM-89;Beni Archeologici, Artistici e del Paesaggio: Storia, Tutela e Valorizzazione;39;39014;2;M;29
2022/2023;3701;Bologna;LM-60;Didattica e Comunicazione delle Scienze Naturali;37;37006;9;M;29
2022/2023;3701;Bologna;LM-71;Low Carbon Technologies And Sustainable Chemistry;37;37006;9;M;29
2022/2023;3801;Ferrara;L-5;Scienze Filosofiche e dell'Educazione;38;38008;3;F;29
2022/2023;101;Torino;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);1;1272;14;F;29
2022/2023;101;Torino;L-14;Scienze del Diritto Italiano ed Europeo;4;4078;8;F;29
2022/2023;101;Torino;14/S;Farmacia;1;1272;14;F;29
2022/2023;201;Piemonte Orientale;L-27;Chimica Verde;2;2158;9;F;29
2022/2023;201;Piemonte Orientale;LM-77;Amministrazione, Controllo e Professione;3;3106;7;M;29
2022/2023;3701;Bologna;LM-18;Informatica;37;37006;10;F;29
2022/2023;3701;Bologna;L-36;European Studies;37;37006;5;M;29
2022/2023;3701;Bologna;LM-56;Economics;37;37006;7;F;29
2022/2023;3701;Bologna;LM-54;Photochemistry and molecular materials;37;37006;9;M;29
2022/2023;3601;Modena e Reggio Emilia;LM-8;Biotecnologie Industriali;36;36023;9;M;29
2022/2023;3701;Bologna;L-19;Educatore nei Servizi per l'Infanzia;37;37006;1;M;29
2022/2023;3701;Bologna;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);37;37032;14;F;29
2022/2023;3401;Parma;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);34;34027;14;F;29
2022/2023;3601;Modena e Reggio Emilia;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);36;36023;14;F;29
2022/2023;3401;Parma;L-Sc.Mat.;Scienza dei Materiali;34;34027;9;M;29
2022/2023;2801;Padova;LM-58;Astrophysics And Cosmology;28;28060;9;F;29
2022/2023;2801;Padova;LM-69;Scienze e Tecnologie Agrarie;28;28044;13;F;29
2022/2023;3001;Udine;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);93;93033;14;M;29
2022/2023;2801;Padova;L-P01;Tecnologie Digitali per l'Edilizia e il Territorio;28;28060;11;M;29
2022/2023;3001;Udine;L-31;Internet of Things, Big Data, Machine Learning;30;30129;10;F;29
2022/2023;2801;Padova;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);28;28060;14;M;29
2022/2023;2801;Padova;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);26;26086;14;M;29
2022/2023;2801;Padova;L-12;Mediazione Linguistica e Culturale;28;28060;4;F;29
2022/2023;2702;Venezia Iuav;L-4;Design;24;24116;2;M;29
2022/2023;2301;Verona;LM-91;Data Science;23;23091;10;F;29
2022/2023;1701;Brescia;LM-35;Civil And Environmental Engineering - Ingegneria Civile e Ambientale;17;17029;11;M;29
2022/2023;1801;Pavia;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);18;18110;14;F;29
2022/2023;2101;Bolzano;LM-18;Ingegneria del Software per i Sistemi Informativi;21;21008;10;M;29
2022/2023;2201;Trento;LM-35;Ingegneria per l'Ambiente e il Territorio;22;22205;11;F;29
2022/2023;2201;Trento;LM-40;Mathematics;22;22205;9;F;29
2022/2023;1509;Milano Bicocca;LM-49;Turismo, Territorio e Sviluppo Locale;15;15146;7;M;29
2022/2023;1504;Milano Cattolica;LM-38;Scienze Linguistiche;17;17029;4;M;29
2022/2023;1505;Milano IULM;LM-49;Hospitality And Tourism Management;15;15146;7;M;29
2022/2023;1508;Milano San Raffaele;LM-51;Cognitive Psychology in Health Communication;15;15146;6;F;29
2022/2023;1501;Milano;LM-78;Politics, Philosophy And Public Affairs;15;15146;3;M;29
2022/2023;1501;Milano;LM-8;Molecular Biotechnology And Bioinformatics;15;15146;9;F;29
2022/2023;1501;Milano;LM-16;Finance And Economics - Finanza e Economia;15;15146;7;M;29
2022/2023;1503;Milano Bocconi;L-33;Economia, Management e Scienze Computazionali;15;15146;7;F;29
2022/2023;1503;Milano Bocconi;LM-91;Cyber Risk Strategy And Governance;15;15146;10;F;29
2022/2023;1502;Milano Politecnico;L-8;Ingegneria Gestionale;19;19036;12;F;29
2022/2023;1001;Genova;LM-35;Environmental Engineering;10;10025;11;M;29
2022/2023;1001;Genova;LM-85 bis;Scienze della Formazione Primaria;10;10025;1;M;29
2021/2022;8701;Catania;LM-56;Economia e management del territorio e del turismo;87;87015;7;M;29
2021/2022;8301;Messina;LM-78;Filosofia Contemporanea;83;83048;3;F;29
2021/2022;8301;Messina;LM-54;Chimica;83;83048;9;F;29
2021/2022;8301;Messina;L-7;Ingegneria Civile e dei Sistemi Edilizi;83;83048;11;M;29
2021/2022;8301;Messina;L-32;Scienze dell'Ambiente e della Natura;83;83048;9;M;29
2021/2022;8301;Messina;L-20;Scienze dell’Informazione: Tecniche Giornalistiche e Social Media;83;83048;5;M;29
2021/2022;8201;Palermo;LM-82;Statistica e Data Science;82;82053;9;M;29
2021/2022;8201;Palermo;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);82;82053;14;M;29
2021/2022;8201;Palermo;L-25;Scienze e Tecnologie Agrarie;85;85004;13;M;29
2021/2022;8201;Palermo;L-31;Informatica;82;82053;10;F;29
2021/2022;8201;Palermo;L-9;Ingegneria della Sicurezza;82;82053;12;M;29
2021/2022;7801;Calabria;LM-18;Artificial Intelligence And Computer Science;78;78102;10;M;29
